iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iBlock,iTrial,feature1,feature2,feature3,feature4,probCat1,probCat2,choice,rating,feedback,ambiguous,choRT,text,oral_center,oral_A,oral_b
401,1,green,yellow,pink,blue,3,4,205,0.894312166226686,0.10234770029996,0.781851582476132,0.0760217821419145,0.076,0.924,2,3,1,0,1.022,,,,
401,1,green,yellow,pink,blue,3,4,206,0.126893417525469,0.121400026641282,0.370209760714879,0.261307015133463,0.951,0.049,1,6,1,0,0.693,,,,
401,1,green,yellow,pink,blue,3,4,207,0.378464842081358,0.126798835807047,0.0934291207139435,0.136972695075842,0.7,0.3,1,6,0,0,0.615,,,,
401,1,green,yellow,pink,blue,3,4,208,0.468467133302693,0.654628181606577,0.203240144235602,0.328753077175342,0.586,0.414,1,3,1,1,1.908,,,,
401,1,green,yellow,pink,blue,3,4,209,0.927392347199979,0.767662830097451,0.522526901575988,0.529524968487675,0.017,0.983,2,6,1,0,0.653,,,,
401,1,green,yellow,pink,blue,3,4,210,0.565227326442808,0.394829628241382,0.496122803317472,0.692778193525548,0.275,0.725,2,3,1,0,0.928,,,,
401,1,green,yellow,pink,blue,3,4,211,0.431574167407675,0.21863752847438,0.583348773474726,0.124847801274936,0.653,0.347,1,3,0,0,0.642,,,,
401,1,green,yellow,pink,blue,3,4,212,0.182045582874047,0.598207432365682,0.997906469541559,0.87087555668419,0.896,0.104,1,6,1,0,1.407,,,,
401,1,green,yellow,pink,blue,3,4,213,0.508096851996801,0.20001538116658,0.344755662901176,0.857417013622442,0.482,0.518,2,2,0,1,1.177,,,,
401,1,green,yellow,pink,blue,3,4,214,0.0296633442556621,0.0656628187998694,0.64013634557374,0.485510499763538,0.969,0.031,1,6,1,0,1.62,,,,
401,1,green,yellow,pink,blue,3,4,215,0.867933493106332,0.411349241520224,0.703287226974144,0.0151453732259989,0.063,0.937,2,2,0,0,0.697,,,,
401,1,green,yellow,pink,blue,3,4,216,0.0468136924369899,0.344766184887554,0.701117524654861,0.471767412223008,0.985,0.015,1,6,1,0,1.024,,,,
401,1,green,yellow,pink,blue,3,4,217,0.943289696132344,0.0892314544964029,0.124729463628232,0.991710797828696,0.077,0.923,2,6,1,0,0.812,,,,
401,1,green,yellow,pink,blue,3,4,218,0.235901495055222,0.365362653571042,0.678425676903434,0.0303081305241879,0.892,0.108,1,6,1,0,0.652,,,,
401,1,green,yellow,pink,blue,3,4,219,0.655336977782535,0.790010459519511,0.965396929692315,0.102044519328472,0.258,0.742,1,3,0,0,1.791,,,,
401,1,green,yellow,pink,blue,3,4,220,0.774335098291382,0.259829805923249,0.286639885328383,0.301636802630757,0.064,0.936,1,3,0,0,2.583,,,,
401,1,green,yellow,pink,blue,3,4,221,0.258377344432432,0.338899852711566,0.0397639756485293,0.83997926028568,0.854,0.146,1,6,1,0,1.784,,,,
401,1,green,yellow,pink,blue,3,4,222,0.205260346305563,0.908403506475862,0.235464853712775,0.152706976912945,0.89,0.11,1,6,1,0,0.88,,,,
401,1,green,yellow,pink,blue,3,4,223,0.80924699743885,0.266058803793048,0.0500293006267585,0.248625925956125,0.094,0.906,2,3,1,0,1.563,,,,
401,1,green,yellow,pink,blue,3,4,224,0.223989717962804,0.0577745733964604,0.270814749336732,0.269051530292515,0.892,0.108,1,6,1,0,0.599,,,,
401,1,green,yellow,pink,blue,3,4,225,0.0807521599275876,0.547892689924915,0.937279225969689,0.570624247592064,0.964,0.036,1,6,1,0,0.883,,,,
401,1,green,yellow,pink,blue,3,4,226,0.118927699638865,0.676394454785836,0.718991335179121,0.921697690213711,0.946,0.054,1,6,1,0,0.592,,,,
401,1,green,yellow,pink,blue,3,4,227,0.885662614196602,0.431660320123083,0.913234137735379,0.763285011997478,0.051,0.949,2,6,1,0,1.284,,,,
401,1,green,yellow,pink,blue,3,4,228,0.630216452491731,0.472870719125109,0.89296536687275,0.203537384604996,0.24,0.76,1,6,1,0,0.874,,,,
401,1,green,yellow,pink,blue,3,4,229,0.276677410891454,0.186215987926685,0.108146758232756,0.181084836250006,0.839,0.161,1,6,0,0,0.648,,,,
401,1,green,yellow,pink,blue,3,4,230,0.374941123298628,0.933639092164708,0.0174596325348934,0.951167372891221,0.678,0.322,1,3,1,0,1.5,,,,
401,1,green,yellow,pink,blue,3,4,231,0.307552599604926,0.0007862850650747,0.396734309324715,0.445786426550346,0.834,0.166,1,4,1,0,0.771,,,,
401,1,green,yellow,pink,blue,3,4,232,0.749629145332301,0.243058109824728,0.479246404814766,0.723943087508768,0.067,0.933,2,3,1,0,1.231,,,,
401,1,green,yellow,pink,blue,3,4,233,0.358257707161244,0.148455901858104,0.509230766337592,0.197730714335229,0.787,0.213,1,3,1,0,1.153,,,,
401,1,green,yellow,pink,blue,3,4,234,0.390704144436617,0.765226265929896,0.808803370068983,0.710544376270584,0.737,0.263,1,6,1,0,0.65,,,,
401,1,green,yellow,pink,blue,3,4,235,0.857800238118779,0.971910356762989,0.624054892606281,0.933712226941923,0.091,0.909,2,6,1,0,4.792,,,,
401,1,green,yellow,pink,blue,3,4,236,0.517132831227012,0.714982459350631,0.301790114698912,0.0792830083043772,0.463,0.537,1,2,1,1,6.925,,,,
401,1,green,yellow,pink,blue,3,4,237,0.623110803158543,0.220821946211699,0.859192062926392,0.504833105622212,0.239,0.761,2,3,0,0,1.167,,,,
401,1,green,yellow,pink,blue,3,4,238,0.187864318601707,0.63631546725002,0.561434446385808,0.786808363110874,0.961,0.039,1,6,1,0,1.198,,,,
401,1,green,yellow,pink,blue,3,4,239,0.107718292840903,0.845945833808771,0.25546936900695,0.319089571175867,0.956,0.044,1,6,1,0,0.683,,,,
401,1,green,yellow,pink,blue,3,4,240,0.561386913056927,0.59150448232169,0.0679569975297773,0.959106563335017,0.39,0.61,2,6,1,0,1.098,,,,
401,1,green,yellow,pink,blue,3,4,241,0.972730632724449,0.158077867838159,0.64598157395591,0.734515672334389,0.028,0.972,2,5,1,0,2.949,,,,
401,1,green,yellow,pink,blue,3,4,242,0.440551795756425,0.890515344090664,0.136417035398813,0.0620361489203294,0.6,0.4,1,6,0,1,0.715,,,,
401,1,green,yellow,pink,blue,3,4,243,0.0721143844404826,0.94319463475951,0.458939770644626,0.162357029245584,0.949,0.051,1,6,1,0,0.883,,,,
401,1,green,yellow,pink,blue,3,4,244,0.701715576458313,0.281985214220665,0.542489224069374,0.402078039018333,0.066,0.934,2,4,1,0,0.833,,,,
401,1,green,yellow,pink,blue,3,4,245,0.295430273748358,0.522203741930325,0.153057073501229,0.368005214565878,0.893,0.107,1,3,1,0,0.603,,,,
401,1,green,yellow,pink,blue,3,4,246,0.472675978838836,0.375926775608078,0.746701584301576,0.348055087867166,0.584,0.416,2,2,0,1,6.34,,,,
401,1,green,yellow,pink,blue,3,4,247,0.761482955778186,0.464898514539994,0.594446669587759,0.413714422295661,0.019,0.981,2,6,1,0,0.839,,,,
401,1,green,yellow,pink,blue,3,4,248,0.827064482647526,0.297567086217612,0.983549038560285,0.7774167262285,0.092,0.908,2,5,0,0,1.301,,,,
401,1,green,yellow,pink,blue,3,4,249,0.985300043227083,0.725171471660049,0.945094864736185,0.687081231117303,0.037,0.963,2,4,1,0,0.579,,,,
401,1,green,yellow,pink,blue,3,4,250,0.661909496022382,0.823464944784369,0.86681401197532,0.668712268484346,0.203,0.797,2,3,1,0,2.372,,,,
401,1,green,yellow,pink,blue,3,4,251,0.0136528663022828,0.328050082456346,0.768712079642808,0.431218611454342,0.982,0.018,1,6,1,0,0.672,,,,
401,1,green,yellow,pink,blue,3,4,252,0.162499839760317,0.859495860542169,0.575884570011992,0.220935331989488,0.941,0.059,1,6,1,0,0.722,,,,
401,1,green,yellow,pink,blue,3,4,253,0.796427732590105,0.0177977098244127,0.321096808841485,0.537395985050427,0.088,0.912,2,5,1,0,1.023,,,,
401,1,green,yellow,pink,blue,3,4,254,0.543373001321996,0.496699564929538,0.448124110826896,0.982638877879578,0.402,0.598,2,6,0,1,0.891,,,,
401,1,green,yellow,pink,blue,3,4,255,0.601412447352411,0.611383928295766,0.338296070807756,0.59106888402228,0.182,0.818,2,6,1,0,0.6,,,,
401,1,green,yellow,pink,blue,3,4,256,0.729934781105797,0.960850762454628,0.824838854827063,0.88491284688534,0.18,0.82,2,6,1,0,0.547,,,,
401,1,green,yellow,pink,blue,3,5,257,0.192672390554876,0.536514712383718,0.881382621107949,0.0802371825136541,0.904,0.096,1,6,1,0,1.18,,,,
401,1,green,yellow,pink,blue,3,5,258,0.307416677584285,0.937607191385873,0.385793151844089,0.577880027837179,0.852,0.148,1,6,0,0,1.689,,,,
401,1,green,yellow,pink,blue,3,5,259,0.704336900459685,0.970060953009007,0.759407637261636,0.283765748043496,0.175,0.825,2,6,1,0,3.582,,,,
401,1,green,yellow,pink,blue,3,5,260,0.132688114463094,0.0355712757142125,0.610337351250705,0.652244534664683,0.943,0.057,1,6,1,0,1.543,,,,
401,1,green,yellow,pink,blue,3,5,261,0.486929287693705,0.16066940706804,0.317854282227675,0.696842976001595,0.533,0.467,2,3,0,1,1.901,,,,
401,1,green,yellow,pink,blue,3,5,262,0.930584541061818,0.776398858166336,0.965883465703206,0.511956608775626,0.048,0.952,2,6,1,0,0.615,,,,
401,1,green,yellow,pink,blue,3,5,263,0.0563261298185978,0.332142973943812,0.445177999107264,0.393600480539111,0.988,0.012,1,4,1,0,1.393,,,,
401,1,green,yellow,pink,blue,3,5,264,0.649540466061018,0.921333177954775,0.517533404993583,0.909880065394721,0.242,0.758,2,6,1,0,0.669,,,,
401,1,green,yellow,pink,blue,3,5,265,0.222200649778383,0.0102513034899379,0.471249180766549,0.461257278517466,0.908,0.092,1,3,1,0,2.128,,,,
401,1,green,yellow,pink,blue,3,5,266,0.908187891638415,0.462782412370418,0.992644649046983,0.372997599609518,0.048,0.952,2,6,1,0,3.11,,,,
401,1,green,yellow,pink,blue,3,5,267,0.605829412294191,0.480655103668034,0.730617576432379,0.561815241219053,0.183,0.817,2,3,1,0,0.717,,,,
401,1,green,yellow,pink,blue,3,5,268,0.0108248273099011,0.822449175646428,0.823974169790588,0.383428464257721,0.97,0.03,1,6,1,0,1.02,,,,
401,1,green,yellow,pink,blue,3,5,269,0.590488231752948,0.65139237040951,0.857371563049957,0.153586588853902,0.315,0.685,1,4,1,0,1.97,,,,
401,1,green,yellow,pink,blue,3,5,270,0.0753061387808492,0.0543484047394317,0.697668614254577,0.0999417557213105,0.937,0.063,1,3,1,0,1.008,,,,
401,1,green,yellow,pink,blue,3,5,271,0.384798713025361,0.6748825553716,0.506680972811074,0.421497505174325,0.856,0.144,1,3,1,0,1.666,,,,
401,1,green,yellow,pink,blue,3,5,272,0.763785948891101,0.183788353625176,0.596951230752279,0.452901241584698,0.058,0.942,2,6,1,0,1.133,,,,
401,1,green,yellow,pink,blue,3,5,273,0.879132056885286,0.6380489717563,0.0577877767161238,0.578346756149572,0.048,0.952,2,3,1,0,1.267,,,,
401,1,green,yellow,pink,blue,3,5,274,0.0965101376852216,0.862500421509228,0.713054183460623,0.996501225569137,0.927,0.073,1,6,1,0,2.646,,,,
401,1,green,yellow,pink,blue,3,5,275,0.046191526440378,0.129052185949097,0.34776856644022,0.820756402919265,0.96,0.04,1,3,1,0,7.223,,,,
401,1,green,yellow,pink,blue,3,5,276,0.87120328854225,0.263425936730977,0.133263953353077,0.209056156036795,0.06,0.94,2,3,1,0,1.352,,,,
401,1,green,yellow,pink,blue,3,5,277,0.44439679714416,0.85458919108827,0.184264379157826,0.858976597286553,0.606,0.394,2,3,0,0,1.962,,,,
401,1,green,yellow,pink,blue,3,5,278,0.315808874962895,0.704040930444794,0.911670576889932,0.0398064149761594,0.783,0.217,1,6,0,0,0.89,,,,
401,1,green,yellow,pink,blue,3,5,279,0.0184490067605129,0.091850474221432,0.905306254953841,0.243069982993747,0.95,0.05,1,3,1,0,1.213,,,,
401,1,green,yellow,pink,blue,3,5,280,0.737841282780246,0.614926285113371,0.488855548753522,0.234195998201165,0.059,0.941,2,3,1,0,0.898,,,,
401,1,green,yellow,pink,blue,3,5,281,0.694724064720518,0.51691826494507,0.835875176734328,0.307409867256213,0.121,0.879,2,3,1,0,0.839,,,,
401,1,green,yellow,pink,blue,3,5,282,0.619043578600551,0.305637830036307,0.771411181211485,0.256380206324842,0.231,0.769,2,3,1,0,1.314,,,,
401,1,green,yellow,pink,blue,3,5,283,0.356372414765393,0.667298758860247,0.261496990642691,0.773946095823981,0.814,0.186,2,1,1,0,2.93,,,,
401,1,green,yellow,pink,blue,3,5,284,0.785149864822989,0.066872107823764,0.742482227928386,0.524562619358642,0.089,0.911,2,6,0,0,1.466,,,,
401,1,green,yellow,pink,blue,3,5,285,0.26832806260972,0.117364115315977,0.638632372562112,0.760422979544708,0.879,0.121,1,2,1,0,1.941,,,,
401,1,green,yellow,pink,blue,3,5,286,0.892602806096785,0.584091666551018,0.206241646312915,0.982403659761712,0.062,0.938,2,6,1,0,0.815,,,,
401,1,green,yellow,pink,blue,3,5,287,0.82265873061104,0.288050732228647,0.276408019783797,0.925756883239612,0.078,0.922,2,3,1,0,1.114,,,,
401,1,green,yellow,pink,blue,3,5,288,0.52138257626163,0.75570169984957,0.873002969444389,0.718075370023393,0.453,0.547,1,2,0,1,2.619,,,,
401,1,green,yellow,pink,blue,3,5,289,0.994643751173159,0.889515280506493,0.114196539530571,0.161202931597221,0.05,0.95,2,3,1,0,3.143,,,,
401,1,green,yellow,pink,blue,3,5,290,0.85831091975128,0.68992935269422,0.792950852585117,0.544328051672757,0.034,0.966,2,6,1,0,0.703,,,,
401,1,green,yellow,pink,blue,3,5,291,0.483350988304019,0.415403569072252,0.680980340994283,0.178283796379831,0.546,0.454,1,3,0,1,1.194,,,,
401,1,green,yellow,pink,blue,3,5,292,0.0793468593838288,0.800974413622273,0.547746344125384,0.125699668876947,0.959,0.041,1,6,1,0,0.641,,,,
401,1,green,yellow,pink,blue,3,5,293,0.407011044572222,0.223266888311342,0.0381416518280163,0.618913958643088,0.681,0.319,2,2,0,0,1.474,,,,
401,1,green,yellow,pink,blue,3,5,294,0.626452056776443,0.450361065240529,0.227712211408589,0.109913621164325,0.241,0.759,2,2,1,0,1.561,,,,
401,1,green,yellow,pink,blue,3,5,295,0.939757235943331,0.205954750530968,0.937754115039306,0.721596832932117,0.05,0.95,2,6,1,0,0.71,,,,
401,1,green,yellow,pink,blue,3,5,296,0.463698808503802,0.395144290511685,0.30249881214584,0.492391379626033,0.632,0.368,1,3,1,0,1.857,,,,
401,1,green,yellow,pink,blue,3,5,297,0.679776202279031,0.372813395625709,0.565825830378304,0.480645542795726,0.051,0.949,2,6,0,0,0.963,,,,
401,1,green,yellow,pink,blue,3,5,298,0.359546284769584,0.196986149345491,0.238968740847121,0.0744348926587078,0.747,0.253,1,3,1,0,0.892,,,,
401,1,green,yellow,pink,blue,3,5,299,0.775783596490752,0.320989055583749,0.397555110009515,0.325107388452697,0.039,0.961,2,2,1,0,7.624,,,,
401,1,green,yellow,pink,blue,3,5,300,0.430700797008434,0.741286869540132,0.161383486314351,0.0618261309003921,0.629,0.371,1,3,1,0,0.723,,,,
401,1,green,yellow,pink,blue,3,5,301,0.252972944368185,0.890756475708372,0.0219311751059438,0.843209370367171,0.828,0.172,1,6,0,0,0.979,,,,
401,1,green,yellow,pink,blue,3,5,302,0.397458196212949,0.984807376905643,0.0729873140813882,0.0119393425737738,0.646,0.354,1,6,0,0,1.157,,,,
401,1,green,yellow,pink,blue,3,5,303,0.556808703923329,0.786663152866047,0.649204097717858,0.743630778893197,0.356,0.644,2,3,0,0,0.823,,,,
401,1,green,yellow,pink,blue,3,5,304,0.170208831154818,0.567125220244155,0.373617066705832,0.426109564965118,0.986,0.014,1,4,1,0,0.81,,,,
401,1,green,yellow,pink,blue,3,5,305,0.724314078043178,0.0280146597156388,0.541999923790354,0.959538825684392,0.179,0.821,2,6,1,0,1.164,,,,
401,1,green,yellow,pink,blue,3,5,306,0.971990987912241,0.428777588441759,0.0059320958612396,0.890244116667624,0.053,0.947,2,5,1,0,0.747,,,,
401,1,green,yellow,pink,blue,3,5,307,0.15140744272099,0.375312932777726,0.593063913713137,0.861083630378942,0.957,0.043,1,6,1,0,1.296,,,,
401,1,green,yellow,pink,blue,3,5,308,0.565753506323714,0.270965183586884,0.930910555818287,0.948670704152497,0.386,0.614,1,2,0,0,1.646,,,,
401,1,green,yellow,pink,blue,3,5,309,0.541860264857283,0.357516477886606,0.667730926349249,0.2741733067973,0.373,0.627,2,3,0,0,0.931,,,,
401,1,green,yellow,pink,blue,3,5,310,0.797463147493463,0.511308564435998,0.410866139989142,0.893871460767492,0.061,0.939,2,4,1,0,0.799,,,,
401,1,green,yellow,pink,blue,3,5,311,0.83410892111298,0.551783924308008,0.0828056930128149,0.359284848435245,0.056,0.944,2,2,1,0,1.119,,,,
401,1,green,yellow,pink,blue,3,5,312,0.9683358429437,0.106004431227422,0.192847112197957,0.686507814621445,0.04,0.96,2,2,1,0,2.104,,,,
401,1,green,yellow,pink,blue,3,5,313,0.113834094302191,0.496109683836411,0.105979270993084,0.336949005680146,0.96,0.04,1,3,1,0,1.811,,,,
401,1,green,yellow,pink,blue,3,5,314,0.208454173663539,0.724635190076881,0.972678871637453,0.664610378473491,0.901,0.099,1,6,1,0,0.694,,,,
401,1,green,yellow,pink,blue,3,5,315,0.283131824451885,0.926542722294323,0.430998980000326,0.0223139276157576,0.818,0.182,1,3,1,0,0.583,,,,
401,1,green,yellow,pink,blue,3,5,316,0.172964192139421,0.247115102932096,0.332030474869194,0.191028723005253,0.944,0.056,1,2,1,0,1.655,,,,
401,1,green,yellow,pink,blue,3,5,317,0.235814863319435,0.953132945026603,0.152656066823941,0.782933612417667,0.86,0.14,2,6,0,0,1.045,,,,
401,1,green,yellow,pink,blue,3,5,318,0.501027949975052,0.834759203971823,0.459732654393225,0.809429342964515,0.498,0.502,2,3,1,1,2.047,,,,
401,1,green,yellow,pink,blue,3,5,319,0.669858328619105,0.146662282829135,0.288768411811641,0.598281445795983,0.161,0.839,2,2,1,0,2.088,,,,
401,1,green,yellow,pink,blue,3,5,320,0.342876886512887,0.596895406087777,0.808137761793498,0.631468311194014,0.852,0.148,1,6,1,0,1.398,,,,
402,1,green,pink,yellow,blue,1,1,1,0.748087524001486,0.293975734995521,0.402418624514115,0.69250107229449,0.056,0.944,1,3,0,0,7.787,,,,
402,1,green,pink,yellow,blue,1,1,2,0.864609224238783,0.739407355062418,0.159651525359696,0.0876049892617914,0.074,0.926,1,6,1,0,19.342,,,,
402,1,green,pink,yellow,blue,1,1,3,0.849281099734121,0.704705392570239,0.0259599442430003,0.29145841,0.074,0.926,1,5,0,0,10.645,,,,
402,1,green,pink,yellow,blue,1,1,4,0.484485189934742,0.674396993859743,0.771513444237089,0.599134975232727,0.546,0.454,2,6,1,0,44.973,,,,
402,1,green,pink,yellow,blue,1,1,5,0.92333917611227,0.842491955400769,0.948564134615448,0.724198426378324,0.06,0.94,2,6,1,0,13.891,,,,
402,1,green,pink,yellow,blue,1,1,6,0.789369111580111,0.487613716940022,0.238741520062346,0.903516095012337,0.083,0.917,1,5,0,1,14.846,,,,
402,1,green,pink,yellow,blue,1,1,7,0.314188451656371,0.0852535186723642,0.692012991165642,0.659515527749615,0.836,0.164,2,2,0,0,56.452,,,,
402,1,green,pink,yellow,blue,1,1,8,0.0944493546595232,0.382648410042686,0.735618731928294,0.265734937390807,0.973,0.027,2,3,0,0,48.584,,,,
402,1,green,pink,yellow,blue,1,1,9,0.175625407755495,0.977851795323073,0.546731136270072,0.225708831703763,0.916,0.084,1,2,1,0,12.366,,,,
402,1,green,pink,yellow,blue,1,1,10,0.55044742380606,0.936983251491319,0.603173596656273,0.440343334367858,0.381,0.619,1,3,0,0,8.77,,,,
402,1,green,pink,yellow,blue,1,1,11,0.602242507883248,0.0962554065355692,0.578205402592998,0.356540256856685,0.268,0.732,1,1,0,0,18.553,,,,
402,1,green,pink,yellow,blue,1,1,12,0.584298524571684,0.0615368574474347,0.1075077978318,0.426415778085154,0.343,0.657,1,2,0,0,14.894,,,,
402,1,green,pink,yellow,blue,1,1,13,0.886708839609696,0.549726106790454,0.525893935618925,0.62314826637068,0.01,0.99,1,1,0,0,26.717,,,,
402,1,green,pink,yellow,blue,1,1,14,0.825078435976312,0.434569783615542,0.680752741912062,0.673879832407215,0.026,0.974,1,1,0,0,26.374,,,,
402,1,green,pink,yellow,blue,1,1,15,0.248691372522514,0.88528976858317,0.0318229446507557,0.409766522210056,0.857,0.143,1,3,1,0,8.046,,,,
402,1,green,pink,yellow,blue,1,1,16,0.428304104900061,0.650995652271559,0.637310038832133,0.337658172471201,0.728,0.272,1,2,1,0,28.62,,,,
402,1,green,pink,yellow,blue,1,1,17,0.503499279397943,0.460585431758325,0.0895986254945152,0.0243212024558238,0.494,0.506,1,2,0,0,11.266,,,,
402,1,green,pink,yellow,blue,1,1,18,0.334223073005054,0.3183832206521,0.252601883396219,0.0018259526254258,0.78,0.22,2,1,1,1,20.09,,,,
402,1,green,pink,yellow,blue,1,1,19,0.373729988257389,0.756759648637303,0.503110593329205,0.468045357424545,0.845,0.155,2,2,0,0,18.575,,,,
402,1,green,pink,yellow,blue,1,1,20,0.775221784675612,0.772384893134634,0.0061604587628848,0.772753487776302,0.13,0.87,2,3,1,0,6.797,,,,
402,1,green,pink,yellow,blue,1,1,21,0.409385051224132,0.955005702494222,0.354405433927584,0.0628678936930925,0.657,0.343,1,3,0,0,21.22,,,,
402,1,green,pink,yellow,blue,1,1,22,0.112077541950959,0.223558378713241,0.88154607074202,0.299585213189904,0.947,0.053,1,2,1,0,87.461,,,,
402,1,green,pink,yellow,blue,1,1,23,0.0615622886995243,0.472652275227421,0.959661186996749,0.935750525300909,0.94,0.06,1,1,0,0,18.283,,,,
402,1,green,pink,yellow,blue,1,1,24,0.210371481220923,0.619475703612432,0.49915574616414,0.0967561514517456,0.932,0.068,1,1,0,0,24.833,,,,
402,1,green,pink,yellow,blue,1,1,25,0.907494367095484,0.018375037517769,0.34173114191593,0.181825185187177,0.063,0.937,1,3,0,0,12.3,,,,
402,1,green,pink,yellow,blue,1,1,26,0.195327511242356,0.952015484511863,0.153651754720732,0.326999040548539,0.897,0.103,1,3,1,0,1.849,,,,
402,1,green,pink,yellow,blue,1,1,27,0.263166865882422,0.24689990749567,0.55826292586371,0.112212437571804,0.888,0.112,1,3,1,0,3.251,,,,
402,1,green,pink,yellow,blue,1,1,28,0.763824978465559,0.627243065302472,0.919225856526972,0.793274724347657,0.11,0.89,2,6,1,0,8.541,,,,
402,1,green,pink,yellow,blue,1,1,29,0.677052089653889,0.506614421957653,0.757062598979234,0.255912726472341,0.127,0.873,2,2,1,1,47.998,,,,
402,1,green,pink,yellow,blue,1,1,30,0.829141498647443,0.801404392302119,0.125586515669914,0.138785116248112,0.092,0.908,1,3,0,0,10.02,,,,
402,1,green,pink,yellow,blue,1,1,31,0.0353456514923307,0.0421835718696603,0.570211589436653,0.206285573983883,0.958,0.042,1,3,1,0,10.381,,,,
402,1,green,pink,yellow,blue,1,1,32,0.804270942634616,0.600160717529719,0.470279858473129,0.717883965480067,0.027,0.973,2,3,1,0,37.697,,,,
402,1,green,pink,yellow,blue,1,1,33,0.890702212405476,0.154768479329918,0.716265135784751,0.0505604755050527,0.069,0.931,1,3,0,0,31.766,,,,
402,1,green,pink,yellow,blue,1,1,34,0.979699760249692,0.722203061195171,0.796454555252741,0.888420274112801,0.038,0.962,2,5,1,0,4.033,,,,
402,1,green,pink,yellow,blue,1,1,35,0.701085527957515,0.534573699010101,0.42356275357459,0.921480734853226,0.13,0.87,1,2,0,0,13.363,,,,
402,1,green,pink,yellow,blue,1,1,36,0.462331222662372,0.353763103252337,0.279350989463271,0.394586256188574,0.621,0.379,2,3,0,1,4.781,,,,
402,1,green,pink,yellow,blue,1,1,37,0.990419823498843,0.990584135417333,0.297919055909937,0.940804616659615,0.057,0.943,2,5,1,0,6.73,,,,
402,1,green,pink,yellow,blue,1,1,38,0.937705159444796,0.572834434889487,0.379489892794683,0.15918530826939,0.025,0.975,1,2,0,0,25.708,,,,
402,1,green,pink,yellow,blue,1,1,39,0.305526105231527,0.0002643541276347,0.985331447810086,0.578328729943664,0.78,0.22,2,2,0,0,7.434,,,,
402,1,green,pink,yellow,blue,1,1,40,0.164395385388637,0.397319832441716,0.460587436550812,0.841984217269032,0.96,0.04,1,4,1,0,7.214,,,,
402,1,green,pink,yellow,blue,1,1,41,0.0208072825890377,0.421449477564776,0.622072376895563,0.960517249315336,0.968,0.032,1,3,1,1,8.313,,,,
402,1,green,pink,yellow,blue,1,1,42,0.571026618991667,0.588238892351447,0.927499488211584,0.559604012330649,0.333,0.667,1,3,0,0,27.733,,,,
402,1,green,pink,yellow,blue,1,1,43,0.955741565036535,0.205235629899265,0.671519232977657,0.537004877035043,0.021,0.979,1,2,0,0,20.649,,,,
402,1,green,pink,yellow,blue,1,1,44,0.712994520756717,0.449033545896987,0.371438232326034,0.154816073965503,0.1,0.9,2,3,1,0,17.737,,,,
402,1,green,pink,yellow,blue,1,1,45,0.723818465074982,0.36211308386295,0.220836635276977,0.383848925918066,0.079,0.921,1,2,0,0,15.996,,,,
402,1,green,pink,yellow,blue,1,1,46,0.621166641488625,0.664609903243208,0.732249857141227,0.243540961379254,0.215,0.785,2,2,1,0,15.337,,,,
402,1,green,pink,yellow,blue,1,1,47,0.221440828689474,0.855046122275819,0.292503040380554,0.195753208716163,0.903,0.097,1,6,1,0,4.426,,,,
402,1,green,pink,yellow,blue,1,1,48,0.640703301146665,0.280346471395654,0.835904332919347,0.473029209282172,0.192,0.808,2,2,0,0,22.531,,,,
402,1,green,pink,yellow,blue,1,1,49,0.351817552699166,0.178830166046406,0.806085211578921,0.638913355254465,0.796,0.204,2,2,1,0,7.232,,,,
402,1,green,pink,yellow,blue,1,1,50,0.515968240955456,0.530782896099203,0.412970390041304,0.735232355872528,0.444,0.556,1,3,0,0,12.456,,,,
402,1,green,pink,yellow,blue,1,1,51,0.639101587269327,0.690207383201565,0.821528032467082,0.497081308136687,0.183,0.817,2,2,1,0,16.902,,,,
402,1,green,pink,yellow,blue,1,1,52,0.404244791705326,0.308144150990367,0.191946040281212,0.999449057035635,0.671,0.329,1,6,1,0,2.616,,,,
402,1,green,pink,yellow,blue,1,1,53,0.068232393204251,0.188197801018749,0.185933055101553,0.506745233876655,0.966,0.034,1,4,1,0,3.316,,,,
402,1,green,pink,yellow,blue,1,1,54,0.136589281694157,0.341618196762343,0.648838939651234,0.815893713659031,0.962,0.038,2,3,0,0,10.916,,,,
402,1,green,pink,yellow,blue,1,1,55,0.384407495545565,0.816718459156198,0.0590871522719819,0.521219898826327,0.721,0.279,1,3,1,0,4.033,,,,
402,1,green,pink,yellow,blue,1,1,56,0.437654851496759,0.119327635500906,0.116881472518775,0.366975286783018,0.625,0.375,2,2,0,0,41.581,,,,
402,1,green,pink,yellow,blue,1,1,57,0.0109519193813777,0.165960603336872,0.325645088486014,0.753335432533962,0.972,0.028,1,4,1,0,2.225,,,,
402,1,green,pink,yellow,blue,1,1,58,0.287015382318376,0.920100776120736,0.0725494152608495,0.852532663152981,0.801,0.199,1,3,0,0,6.047,,,,
402,1,green,pink,yellow,blue,1,1,59,0.475495482817348,0.126611834666951,0.21788231882427,0.65437716869761,0.555,0.445,1,4,1,0,4.231,,,,
402,1,green,pink,yellow,blue,1,1,60,0.544410311231808,0.894961845846624,0.86653012556349,0.865055666235371,0.421,0.579,2,6,1,0,9.219,,,,
402,1,green,pink,yellow,blue,1,1,61,0.156144139873189,0.0665584582504869,0.971669943385398,0.969259067312486,0.872,0.128,2,2,0,0,14.657,,,,
