condition,seqID,iSession,iRun,iTrial,stiID,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
3,2,2,12,632,632,2,0,0,4,2,4,0.0,1.848,8.802,0.651,5.818
3,2,2,12,633,633,1,0,0,3,3,5,0.0,1.978,1.101,0.55,8.063
3,2,2,12,634,634,1,0,0,1,1,5,1.0,2.067,7.54,0.421,0.389
3,2,2,12,635,635,4,1,0,2,4,4,0.0,1.85,6.868,0.681,0.63
3,2,2,12,636,636,1,1,0,1,1,6,1.0,1.816,2.671,0.283,0.337
3,2,2,12,637,637,2,0,0,2,4,6,1.0,1.831,0.409,0.323,0.325
3,2,2,12,638,638,3,0,0,3,3,5,1.0,1.983,2.857,0.612,0.416
3,2,2,12,639,639,2,1,0,4,2,5,0.0,2.007,4.345,0.361,5.044
3,2,2,12,640,640,1,0,0,1,1,5,1.0,2.189,17.098,0.255,0.226
3,2,2,12,641,641,2,0,0,3,3,5,0.0,1.811,5.243,0.515,0.893
3,2,2,12,642,642,2,0,0,2,4,6,1.0,2.136,6.8,0.187,0.409
3,2,2,12,643,643,2,1,0,2,4,5,1.0,2.032,6.967,0.353,0.293
3,2,2,12,644,644,2,0,0,2,4,6,1.0,1.849,1.486,0.195,0.284
3,2,2,12,645,645,3,0,0,3,3,5,1.0,1.861,3.282,0.266,0.3
3,2,2,12,646,646,1,1,0,1,1,5,1.0,1.813,6.491,0.236,0.445
3,2,2,12,647,647,4,1,0,4,2,5,1.0,1.884,5.652,0.236,0.343
3,2,2,12,648,648,1,1,0,1,1,6,1.0,2.027,4.876,0.14,0.301
3,2,2,12,649,649,4,1,0,4,2,5,1.0,1.984,6.231,0.499,0.537
3,2,2,12,650,650,4,1,0,1,1,6,0.0,2.069,5.41,0.134,0.645
3,2,2,12,651,651,2,0,0,2,4,5,1.0,2.032,0.687,0.371,0.433
3,2,2,12,652,652,2,0,0,2,4,5,1.0,2.066,6.054,0.591,0.291
3,2,2,12,653,653,4,0,0,4,2,5,1.0,1.969,2.934,0.211,0.933
3,2,2,12,654,654,4,0,0,1,1,6,0.0,2.095,7.223,0.288,1.228
3,2,2,12,655,655,4,0,0,4,2,6,1.0,2.066,8.621,0.309,0.414
3,2,2,12,656,656,4,0,0,1,1,6,0.0,2.027,3.332,0.308,0.269
3,2,2,12,657,657,2,1,0,3,3,6,0.0,1.827,0.244,1.123,10.317
3,2,2,12,658,658,1,0,0,1,1,5,1.0,1.904,2.895,0.336,0.402
3,2,2,12,659,659,3,0,0,4,2,4,0.5,2.17,16.51,0.257,0.497
3,2,2,13,660,660,2,0,0,2,4,6,1.0,2.124,6.827,0.233,0.456
3,2,2,13,661,661,3,0,0,3,3,4,1.0,1.996,5.123,0.401,0.454
3,2,2,13,662,662,3,0,0,3,3,6,1.0,1.99,6.072,0.625,0.438
3,2,2,13,663,663,1,0,0,1,1,6,1.0,2.028,2.451,0.136,0.344
3,2,2,13,664,664,4,1,0,4,2,6,1.0,2.015,5.024,0.418,0.293
3,2,2,13,665,665,2,0,0,2,4,5,1.0,2.137,7.438,0.231,0.342
3,2,2,13,666,666,3,0,0,4,2,5,0.5,1.971,6.068,0.637,0.571
3,2,2,13,667,667,3,1,0,1,1,5,0.0,1.929,7.774,0.65,1.142
3,2,2,13,668,668,1,1,0,1,1,4,1.0,1.968,8.911,0.395,0.515
3,2,2,13,669,669,1,0,0,1,1,5,1.0,1.945,4.431,0.283,0.377
3,2,2,13,670,670,4,1,0,4,2,4,1.0,1.993,13.671,0.96,0.628
3,2,2,13,671,671,3,0,0,3,3,6,1.0,1.887,1.384,0.124,0.382
3,2,2,13,672,672,4,1,0,2,4,6,0.0,2.184,1.878,0.304,2.923
3,2,2,13,673,673,1,0,0,1,1,5,1.0,1.92,0.912,0.405,0.446
3,2,2,13,674,674,4,0,0,4,2,5,1.0,2.093,2.611,0.649,0.46
3,2,2,13,675,675,1,0,0,1,1,6,1.0,2.035,1.829,0.101,0.333
3,2,2,13,676,676,1,0,0,1,1,4,1.0,2.003,4.845,1.352,0.407
3,2,2,13,677,677,3,1,0,4,2,6,0.5,1.872,1.328,0.362,0.46
3,2,2,13,678,678,2,0,0,2,4,4,1.0,1.846,6.554,0.898,0.526
3,2,2,13,679,679,2,0,0,2,4,3,1.0,1.893,7.635,1.194,0.419
3,2,2,13,680,680,4,0,0,4,2,6,1.0,1.867,2.548,0.216,0.357
3,2,2,13,681,681,3,1,0,3,3,4,1.0,2.044,5.692,0.563,0.423
3,2,2,13,682,682,4,0,0,4,2,6,1.0,1.976,0.551,0.482,0.406
3,2,2,13,683,683,2,0,0,2,4,6,1.0,1.855,3.144,0.202,0.51
3,2,2,13,684,684,4,1,0,4,2,6,1.0,2.15,2.121,0.308,0.345
3,2,2,13,685,685,1,1,0,1,1,4,1.0,1.914,2.622,0.413,0.422
3,2,2,13,686,686,2,0,0,2,4,6,1.0,2.01,1.316,0.41,0.461
3,2,2,13,687,687,1,1,0,2,4,6,0.5,1.993,2.134,0.363,0.58
3,2,2,13,688,688,2,0,0,2,4,6,1.0,1.962,6.925,0.204,0.389
3,2,2,13,689,689,2,0,0,2,4,5,1.0,2.008,6.04,0.572,0.342
3,2,2,13,690,690,4,0,0,4,2,6,1.0,1.895,1.767,0.457,0.348
3,2,2,13,691,691,1,0,0,4,2,5,0.0,2.197,8.145,0.291,0.429
3,2,2,14,692,692,3,1,0,2,4,4,0.0,1.879,6.984,0.217,0.483
3,2,2,14,693,693,3,0,0,3,3,5,1.0,1.968,5.079,0.264,0.405
3,2,2,14,694,694,3,0,0,3,3,4,1.0,2.018,6.221,0.284,0.405
3,2,2,14,695,695,1,1,0,2,4,6,0.5,1.907,3.157,0.123,0.5
3,2,2,14,696,696,4,0,0,4,2,6,1.0,1.903,1.36,0.283,0.367
3,2,2,14,697,697,1,1,0,2,4,5,0.5,2.12,3.008,0.13,2.436
3,2,2,14,698,698,2,0,0,2,4,6,1.0,2.041,7.415,0.119,0.309
3,2,2,14,699,699,2,0,0,2,4,6,1.0,2.174,1.898,0.264,0.328
3,2,2,14,700,700,1,0,0,2,4,4,0.5,2.09,5.205,0.106,0.46
3,2,2,14,701,701,3,0,0,3,3,3,1.0,1.976,6.063,0.251,0.573
3,2,2,14,702,702,3,1,0,4,2,3,0.5,2.048,9.655,1.233,0.562
3,2,2,14,703,703,3,0,0,3,3,6,1.0,1.962,2.046,0.241,0.296
3,2,2,14,704,704,3,0,0,1,1,3,0.0,1.846,0.746,1.825,0.368
3,2,2,14,705,705,4,0,0,4,2,6,1.0,1.928,0.575,0.05,0.813
3,2,2,14,706,706,4,0,0,2,4,6,0.0,2.032,5.486,0.416,5.259
3,2,2,14,707,707,3,0,0,4,2,5,0.5,2.052,2.236,1.273,1.08
3,2,2,14,708,708,2,1,0,2,4,6,1.0,1.999,5.455,0.432,0.453
3,2,2,14,709,709,1,0,0,2,4,4,0.5,2.126,8.0,0.383,0.476
3,2,2,14,710,710,2,0,0,2,4,5,1.0,1.818,4.502,0.255,0.547
3,2,2,14,711,711,4,0,0,4,2,6,1.0,1.837,4.882,0.856,0.385
3,2,2,14,712,712,3,1,0,4,2,6,0.5,1.972,5.099,0.224,1.22
3,2,2,14,713,713,1,0,0,1,1,6,1.0,1.968,2.647,0.476,0.509
3,2,2,14,714,714,2,0,0,2,4,6,1.0,2.02,1.018,0.542,0.409
3,2,2,14,715,715,1,0,0,1,1,4,1.0,1.915,10.38,0.187,0.427
3,2,2,14,716,716,1,0,0,1,1,5,1.0,2.153,6.574,0.347,0.344
3,2,2,14,717,717,2,0,0,2,4,6,1.0,1.846,6.242,0.23,0.269
3,2,2,14,718,718,3,0,0,3,3,6,1.0,1.957,2.25,0.091,0.317
3,2,2,14,719,719,1,1,0,2,4,4,0.5,2.184,4.608,0.142,0.444
3,2,2,14,720,720,2,0,0,2,4,6,1.0,2.046,1.049,0.188,0.403
3,2,3,1,721,721,4,0,0,2,4,5,0.0,1.869,9.256,1.302,16.167
3,2,3,1,722,722,3,1,0,3,3,6,1.0,1.925,3.324,0.786,2.035
3,2,3,1,723,723,1,0,0,1,1,5,1.0,1.933,6.325,0.778,13.339
3,2,3,1,724,724,2,0,0,2,4,6,1.0,1.826,2.839,0.287,0.332
3,2,3,1,725,725,4,0,0,4,2,5,1.0,2.095,3.073,0.136,0.491
3,2,3,1,726,726,2,0,0,2,4,4,1.0,1.876,26.76,3.318,9.689
3,2,3,1,727,727,1,0,0,1,1,5,1.0,1.862,1.993,0.463,0.501
3,2,3,1,728,728,2,1,0,2,4,6,1.0,2.143,3.416,0.332,0.56
3,2,3,1,729,729,1,1,0,2,4,5,0.5,2.071,11.221,0.559,10.903
3,2,3,1,730,730,3,1,0,3,3,6,1.0,2.089,5.501,1.095,4.714
3,2,3,1,731,731,1,0,0,2,4,4,0.5,1.948,18.635,0.241,6.154
3,2,3,1,732,732,2,0,0,2,4,6,1.0,2.131,6.721,0.334,0.377
3,2,3,1,733,733,2,0,0,2,4,5,1.0,2.119,2.759,0.731,0.63
3,2,3,1,734,734,4,0,0,4,2,6,1.0,1.874,8.924,0.614,7.601
3,2,3,1,735,735,3,0,0,3,3,4,1.0,1.849,7.622,0.193,0.485
3,2,3,1,736,736,4,1,0,2,4,5,0.0,1.885,8.811,0.591,1.893
3,2,3,1,737,737,1,0,0,1,1,5,1.0,1.92,5.415,0.524,0.483
3,2,3,1,738,738,3,1,0,3,3,5,1.0,1.843,8.748,0.189,0.413
3,2,3,2,739,739,2,0,0,2,4,6,1.0,1.923,2.995,0.269,0.348
3,2,3,2,740,740,1,0,0,1,1,5,1.0,1.909,5.331,0.068,0.381
3,2,3,2,741,741,3,0,0,3,3,6,1.0,1.956,2.523,0.298,0.349
3,2,3,2,742,742,2,0,0,2,4,6,1.0,1.86,0.787,0.219,0.244
3,2,3,2,743,743,1,0,0,2,4,5,0.5,1.834,23.645,0.79,18.417
3,2,3,2,744,744,2,0,0,3,3,4,0.0,1.931,9.669,2.177,3.579
3,2,3,2,745,745,3,0,0,4,2,5,0.5,1.933,6.49,0.646,4.739
3,2,3,2,746,746,3,0,0,4,2,6,0.5,2.196,1.06,0.287,14.064
3,2,3,2,747,747,3,0,0,4,2,4,0.5,1.917,12.387,0.666,5.254
3,2,3,2,748,748,4,0,0,2,4,4,0.0,2.042,2.653,0.598,3.172
3,2,3,2,749,749,4,1,0,1,1,5,0.0,2.012,9.891,2.31,3.214
3,2,3,2,750,750,2,0,0,2,4,5,1.0,1.898,4.926,1.039,0.898
3,2,3,2,751,751,1,0,0,1,1,4,1.0,1.92,6.048,0.577,9.649
3,2,3,2,752,752,4,1,0,1,1,4,0.0,1.937,7.734,0.811,7.66
3,2,3,2,753,753,3,0,0,3,3,5,1.0,1.852,1.043,5.139,4.684
3,2,3,2,754,754,4,0,0,2,4,4,0.0,2.009,6.455,0.298,5.589
3,2,3,2,755,755,2,1,0,3,3,5,0.0,1.972,29.442,1.074,8.335
3,2,3,3,756,756,3,0,0,3,3,6,1.0,1.969,1.744,0.111,0.436
3,2,3,3,757,757,1,0,0,1,1,6,1.0,1.811,1.037,0.148,0.251
3,2,3,3,758,758,2,0,0,2,4,5,1.0,1.861,3.642,0.459,0.479
3,2,3,3,759,759,3,0,0,3,3,5,1.0,2.177,1.654,0.077,0.474
3,2,3,3,760,760,2,0,0,2,4,5,1.0,2.096,4.544,0.492,0.483
3,2,3,3,761,761,4,0,0,4,2,5,1.0,1.932,12.843,1.284,6.549
3,2,3,3,762,762,3,0,0,3,3,4,1.0,1.966,3.337,0.546,0.478
3,2,3,3,763,763,4,0,0,4,2,4,1.0,2.189,4.609,4.155,1.177
3,2,3,3,764,764,2,1,0,2,4,4,1.0,2.035,9.749,0.945,0.783
3,2,3,3,765,765,4,1,0,4,2,5,1.0,1.82,2.354,0.432,0.332
3,2,3,3,766,766,2,1,0,2,4,4,1.0,2.148,0.898,0.689,0.418
3,2,3,3,767,767,2,0,0,2,4,4,1.0,1.944,3.342,0.554,0.499
3,2,3,3,768,768,4,0,0,4,2,5,1.0,2.173,3.424,0.892,0.389
3,2,3,3,769,769,3,0,0,4,2,4,0.5,2.095,5.791,3.382,4.572
3,2,3,3,770,770,1,1,0,2,4,4,0.5,1.987,5.284,0.857,7.189
3,2,3,3,771,771,1,0,0,1,1,4,1.0,2.034,4.389,0.73,0.422
3,2,3,3,772,772,2,0,0,2,4,6,1.0,1.854,1.152,0.219,0.573
3,2,3,3,773,773,3,0,0,3,3,4,1.0,1.972,14.347,0.653,0.809
3,2,3,3,774,774,1,0,0,1,1,4,1.0,1.901,11.881,0.541,0.603
3,2,3,3,775,775,3,0,0,4,2,5,0.5,2.039,7.793,0.43,3.885
3,2,3,3,776,776,4,0,0,2,4,4,0.0,1.803,15.076,0.488,12.278
3,2,3,3,777,777,2,1,0,2,4,6,1.0,2.196,5.387,0.013,0.301
3,2,3,3,778,778,3,0,0,3,3,6,1.0,2.034,0.789,0.03,0.325
3,2,3,3,779,779,4,0,0,4,2,6,1.0,1.804,1.035,0.331,0.317
3,2,3,3,780,780,4,0,0,2,4,4,0.0,1.891,9.733,0.542,2.544
3,2,3,4,781,781,2,0,0,2,4,6,1.0,1.924,3.642,0.229,0.349
3,2,3,4,782,782,4,0,0,4,2,6,1.0,1.945,0.359,0.328,0.649
3,2,3,4,783,783,1,0,0,1,1,6,1.0,1.814,2.009,0.121,0.29
3,2,3,4,784,784,4,0,0,4,2,6,1.0,1.948,1.091,0.319,0.282
3,2,3,4,785,785,1,0,0,1,1,6,1.0,1.851,1.765,0.111,0.267
3,2,3,4,786,786,4,0,0,4,2,6,1.0,2.024,0.319,0.201,0.344
3,2,3,4,787,787,3,0,0,3,3,6,1.0,1.845,0.554,0.245,0.306
3,2,3,4,788,788,1,0,0,1,1,6,1.0,1.825,1.423,0.391,0.354
3,2,3,4,789,789,1,0,0,1,1,5,1.0,2.022,4.873,0.177,0.377
3,2,3,4,790,790,1,0,0,1,1,6,1.0,2.127,1.648,0.31,0.29
3,2,3,4,791,791,3,0,0,3,3,5,1.0,1.944,2.527,0.317,0.322
3,2,3,4,792,792,1,0,0,1,1,5,1.0,2.124,1.627,0.226,0.307
3,2,3,4,793,793,2,0,0,2,4,5,1.0,1.899,4.06,0.918,0.564
3,2,3,4,794,794,2,0,0,2,4,5,1.0,1.892,2.452,0.441,0.322
3,2,3,4,795,795,2,0,0,2,4,6,1.0,1.851,2.548,0.263,0.641
3,2,3,4,796,796,3,0,0,1,1,6,0.0,2.014,5.401,0.45,2.488
3,2,3,4,797,797,2,1,0,1,1,6,0.5,2.06,0.443,0.093,4.89
3,2,3,4,798,798,1,0,0,1,1,5,1.0,2.188,4.316,0.57,0.481
3,2,3,4,799,799,4,0,0,4,2,6,1.0,2.024,2.039,1.062,0.302
3,2,3,4,800,800,1,0,0,1,1,6,1.0,2.035,0.499,0.132,0.633
3,2,3,4,801,801,4,0,0,2,4,4,0.0,2.1,8.819,1.251,4.681
3,2,3,4,802,802,2,0,0,2,4,6,1.0,2.166,1.025,0.426,0.355
3,2,3,4,803,803,2,1,0,2,4,6,1.0,2.085,0.986,0.231,0.264
3,2,3,4,804,804,3,0,0,4,2,6,0.5,1.829,0.489,0.347,0.298
3,2,3,4,805,805,2,0,0,2,4,6,1.0,2.052,0.587,0.414,0.456
3,2,3,4,806,806,4,0,0,4,2,5,1.0,1.931,9.66,0.513,1.837
3,2,3,4,807,807,4,0,0,4,2,6,1.0,2.034,0.989,0.285,0.389
3,2,3,4,808,808,2,0,0,2,4,5,1.0,1.944,1.165,1.034,0.408
3,2,3,4,809,809,1,0,0,1,1,5,1.0,1.875,1.347,0.474,0.298
3,2,3,4,810,810,3,0,0,3,3,4,1.0,1.838,9.297,0.277,0.554
3,2,3,4,811,811,1,0,0,1,1,4,1.0,1.885,1.146,0.721,0.325
3,2,3,4,812,812,4,1,0,4,2,5,1.0,2.021,1.242,0.954,0.438
3,2,3,4,813,813,4,0,0,4,2,6,1.0,2.07,0.104,0.204,0.361
3,2,3,4,814,814,2,1,0,2,4,5,1.0,1.981,4.065,0.586,0.427
3,2,3,4,815,815,4,1,0,4,2,5,1.0,1.957,3.098,0.315,0.33
3,2,3,4,816,816,3,0,0,4,2,6,0.5,2.025,2.542,0.091,3.04
3,2,3,4,817,817,1,0,0,1,1,6,1.0,1.92,5.806,0.042,0.378
3,2,3,4,818,818,2,0,0,2,4,6,1.0,1.871,3.273,0.382,0.567
3,2,3,5,819,819,3,0,0,3,3,6,1.0,1.961,1.695,0.131,0.386
3,2,3,5,820,820,1,0,0,1,1,6,1.0,2.127,1.384,0.34,0.282
3,2,3,5,821,821,3,1,0,2,4,6,0.0,2.122,3.413,0.316,2.893
3,2,3,5,822,822,1,0,0,1,1,5,1.0,1.86,2.618,0.722,0.323
3,2,3,5,823,823,2,1,0,2,4,6,1.0,1.823,2.352,0.345,0.331
3,2,3,5,824,824,3,0,0,3,3,6,1.0,1.952,1.088,0.453,1.068
3,2,3,5,825,825,2,0,0,2,4,6,1.0,1.829,0.931,0.182,0.299
3,2,3,5,826,826,4,1,0,4,2,6,1.0,1.908,5.539,0.333,4.972
3,2,3,5,827,827,3,0,0,3,3,6,1.0,1.805,0.393,0.197,0.186
3,2,3,5,828,828,1,0,0,1,1,6,1.0,1.844,1.155,0.122,0.275
3,2,3,5,829,829,1,0,0,1,1,6,1.0,1.995,1.221,0.225,0.311
3,2,3,5,830,830,2,0,0,2,4,6,1.0,1.908,0.915,0.179,0.826
3,2,3,5,831,831,1,0,0,1,1,6,1.0,2.178,0.709,0.174,0.385
3,2,3,5,832,832,3,0,0,3,3,6,1.0,1.962,2.085,0.303,0.347
3,2,3,5,833,833,4,1,0,4,2,6,1.0,1.946,1.045,0.176,0.674
3,2,3,5,834,834,3,0,0,3,3,6,1.0,2.172,0.347,0.258,0.713
3,2,3,5,835,835,1,0,0,1,1,6,1.0,2.026,0.821,0.199,0.386
3,2,3,5,836,836,2,0,0,2,4,6,1.0,1.887,0.121,0.148,0.266
3,2,3,5,837,837,3,0,0,3,3,6,1.0,1.997,0.881,0.131,0.287
3,2,3,5,838,838,4,1,0,1,1,5,0.0,1.849,1.446,0.318,0.838
3,2,3,5,839,839,1,0,0,1,1,6,1.0,1.912,1.303,0.194,0.342
3,2,3,5,840,840,4,0,0,4,2,6,1.0,2.093,3.651,0.276,0.298
3,2,3,5,841,841,2,0,0,2,4,6,1.0,2.175,1.536,0.215,0.328
3,2,3,5,842,842,1,0,0,1,1,6,1.0,1.936,1.224,0.1,0.321
3,2,3,5,843,843,1,0,0,1,1,6,1.0,1.939,0.42,0.189,0.281
3,2,3,5,844,844,3,1,0,4,2,6,0.5,1.801,4.518,0.303,0.433
3,2,3,5,845,845,2,1,0,3,3,2,0.0,2.064,4.654,1.653,1.843
3,2,3,5,846,846,3,1,0,3,3,6,1.0,2.108,2.467,0.253,0.62
3,2,3,5,847,847,2,0,0,2,4,6,1.0,2.02,1.3,0.148,0.504
3,2,3,5,848,848,3,1,0,3,3,6,1.0,1.988,2.188,0.214,0.376
3,2,3,5,849,849,4,0,0,4,2,6,1.0,1.934,1.21,0.244,0.282
3,2,3,5,850,850,3,0,0,2,4,5,0.0,2.129,7.886,0.328,0.348
3,2,3,5,851,851,4,0,0,4,2,5,1.0,1.971,2.868,0.408,0.378
3,2,3,5,852,852,4,0,0,4,2,6,1.0,1.944,0.624,0.27,0.393
3,2,3,5,853,853,2,0,0,2,4,6,1.0,1.83,1.432,0.211,0.341
3,2,3,5,854,854,4,0,0,4,2,6,1.0,1.971,1.724,0.141,0.318
3,2,3,5,855,855,4,1,0,4,2,6,1.0,1.981,2.675,0.126,0.277
3,2,3,5,856,856,1,1,0,2,4,6,0.5,1.883,0.771,0.243,4.929
3,2,3,5,857,857,4,0,0,4,2,6,1.0,1.819,4.244,0.137,0.313
3,2,3,5,858,858,1,0,0,1,1,6,1.0,2.158,1.442,0.422,0.3
3,2,3,5,859,859,4,0,0,4,2,6,1.0,1.908,1.284,0.207,0.391
3,2,3,5,860,860,1,1,0,3,3,5,0.0,2.177,5.431,0.258,0.57
3,2,3,5,861,861,3,1,0,2,4,5,0.0,2.063,5.753,0.355,0.992
3,2,3,6,862,862,3,1,0,4,2,5,0.5,2.183,3.526,0.458,1.058
3,2,3,6,863,863,1,0,0,1,1,6,1.0,2.149,2.018,0.105,0.308
3,2,3,6,864,864,3,0,0,3,3,6,1.0,2.055,2.152,0.245,1.901
3,2,3,6,865,865,1,0,0,1,1,5,1.0,1.978,3.325,0.855,0.588
3,2,3,6,866,866,4,1,0,4,2,6,1.0,1.917,1.01,0.243,0.412
3,2,3,6,867,867,2,0,0,2,4,6,1.0,2.108,1.147,0.081,0.367
3,2,3,6,868,868,1,0,0,1,1,6,1.0,1.888,0.439,0.317,1.364
3,2,3,6,869,869,3,0,0,4,2,5,0.5,2.04,2.879,0.931,1.147
3,2,3,6,870,870,2,0,0,2,4,6,1.0,1.862,1.713,0.045,0.423
3,2,3,6,871,871,2,1,0,2,4,6,1.0,1.971,4.036,0.212,0.31
3,2,3,6,872,872,3,0,0,3,3,5,1.0,2.128,1.191,0.458,0.405
3,2,3,6,873,873,2,0,0,2,4,6,1.0,2.022,0.897,0.196,0.296
3,2,3,6,874,874,4,0,0,4,2,6,1.0,1.802,1.109,0.209,0.261
3,2,3,6,875,875,1,0,0,1,1,6,1.0,1.875,1.245,0.116,0.406
3,2,3,6,876,876,1,1,0,2,4,4,0.5,2.154,4.093,0.723,0.627
3,2,3,6,877,877,2,0,0,2,4,6,1.0,2.185,0.365,0.325,0.326
3,2,3,6,878,878,3,0,0,3,3,6,1.0,1.913,1.814,0.105,0.374
3,2,3,6,879,879,3,0,0,3,3,6,1.0,2.04,1.319,0.32,0.348
3,2,3,6,880,880,3,0,0,3,3,6,1.0,1.815,1.169,0.258,0.298
3,2,3,6,881,881,4,1,0,1,1,4,0.0,2.042,6.421,0.371,0.453
3,2,3,6,882,882,3,0,0,3,3,5,1.0,1.9,2.355,0.39,0.284
3,2,3,6,883,883,1,0,0,1,1,6,1.0,1.904,0.6,0.253,0.276
3,2,3,6,884,884,1,0,0,1,1,6,1.0,1.829,1.066,0.202,0.285
3,2,3,6,885,885,3,0,0,3,3,6,1.0,1.801,0.334,0.253,0.244
3,2,3,6,886,886,1,0,0,1,1,6,1.0,1.819,1.02,0.27,0.237
3,2,3,6,887,887,3,0,0,3,3,6,1.0,2.107,0.397,0.238,0.257
3,2,3,6,888,888,1,0,0,1,1,6,1.0,2.2,0.192,0.232,0.279
3,2,3,6,889,889,2,0,0,2,4,6,1.0,1.81,1.165,0.262,0.252
3,2,3,6,890,890,2,0,0,2,4,6,1.0,2.189,0.331,0.232,0.213
3,2,3,6,891,891,4,1,0,4,2,6,1.0,1.933,0.802,0.211,0.285
3,2,3,6,892,892,2,1,0,2,4,6,1.0,1.825,0.812,0.125,0.261
3,2,3,6,893,893,3,0,0,3,3,6,1.0,1.887,1.855,0.105,0.333
3,2,3,6,894,894,1,0,0,1,1,6,1.0,1.858,2.437,0.106,0.293
3,2,3,6,895,895,2,0,0,2,4,6,1.0,1.898,0.885,0.268,0.341
3,2,3,6,896,896,2,0,0,2,4,5,1.0,1.996,2.619,0.32,0.368
3,2,3,6,897,897,4,0,0,4,2,6,1.0,2.136,0.543,0.261,0.261
3,2,3,6,898,898,2,0,0,2,4,5,1.0,2.129,3.549,0.281,0.381
3,2,3,6,899,899,3,0,0,3,3,6,1.0,2.148,0.571,0.252,0.205
3,2,3,6,900,900,3,0,0,3,3,4,1.0,2.125,2.698,0.806,0.315
3,2,3,6,901,901,1,1,0,1,1,6,1.0,2.067,1.067,0.183,0.269
3,2,3,6,902,902,4,1,0,4,2,6,1.0,1.938,0.805,0.36,0.307
3,2,3,6,903,903,3,0,0,4,2,4,0.5,1.87,8.009,0.332,1.092
3,2,3,6,904,904,1,0,0,1,1,5,1.0,2.107,1.332,0.298,0.363
3,2,3,6,905,905,4,1,0,1,1,5,0.0,2.079,0.84,0.29,0.333
3,2,3,6,906,906,1,0,0,1,1,6,1.0,2.03,0.425,0.22,0.325
3,2,3,6,907,907,3,0,0,3,3,5,1.0,2.012,2.163,0.411,0.356
3,2,3,7,908,908,1,0,0,1,1,4,1.0,2.167,5.083,0.295,0.412
3,2,3,7,909,909,4,1,0,4,2,6,1.0,1.912,0.791,0.287,0.497
3,2,3,7,910,910,2,0,0,2,4,6,1.0,2.009,2.501,0.281,0.314
3,2,3,7,911,911,4,0,0,4,2,6,1.0,2.045,0.802,0.3,0.298
3,2,3,7,912,912,4,0,0,4,2,6,1.0,2.125,0.963,0.27,0.265
3,2,3,7,913,913,2,0,0,2,4,6,1.0,2.087,0.92,0.287,0.279
3,2,3,7,914,914,4,0,0,4,2,4,1.0,2.158,4.273,0.258,0.367
3,2,3,7,915,915,2,0,0,2,4,6,1.0,2.127,1.185,0.241,0.385
3,2,3,7,916,916,3,1,0,3,3,6,1.0,1.924,1.394,0.312,0.346
3,2,3,7,917,917,4,0,0,4,2,6,1.0,1.818,0.501,0.207,0.171
3,2,3,7,918,918,3,0,0,3,3,6,1.0,2.058,0.794,0.22,0.361
3,2,3,7,919,919,2,0,0,2,4,6,1.0,1.82,2.859,0.135,0.338
3,2,3,7,920,920,3,0,0,3,3,5,1.0,1.848,3.983,0.484,0.482
3,2,3,7,921,921,1,1,0,1,1,5,1.0,2.055,0.84,0.259,0.345
3,2,3,7,922,922,2,0,0,2,4,6,1.0,2.094,0.72,0.275,0.378
3,2,3,7,923,923,4,0,0,4,2,6,1.0,1.81,2.285,0.259,0.274
3,2,3,7,924,924,2,0,0,2,4,6,1.0,2.033,3.406,0.322,0.299
3,2,3,7,925,925,3,1,0,3,3,4,1.0,1.974,4.025,0.358,0.345
3,2,3,7,926,926,4,0,0,4,2,6,1.0,1.907,1.3,0.504,0.267
3,2,3,7,927,927,4,0,0,4,2,6,1.0,1.822,0.185,0.181,0.154
3,2,3,7,928,928,1,1,0,2,4,5,0.5,1.993,1.173,0.482,0.265
3,2,3,7,929,929,4,0,0,4,2,5,1.0,2.132,2.947,0.346,0.353
3,2,3,7,930,930,2,0,0,2,4,6,1.0,2.035,1.372,0.25,0.283
3,2,3,7,931,931,4,0,0,4,2,4,1.0,2.153,3.357,0.291,0.27
3,2,3,7,932,932,1,0,0,1,1,6,1.0,1.863,0.288,0.253,0.304
3,2,3,7,933,933,1,0,0,1,1,6,1.0,2.083,1.204,0.258,0.314
3,2,3,7,934,934,1,1,0,1,1,6,1.0,1.953,0.016,1.142,0.268
3,2,3,7,935,935,4,1,0,4,2,4,1.0,1.856,2.695,0.168,0.434
3,2,3,7,936,936,3,0,0,3,3,6,1.0,2.159,1.177,0.197,0.267
3,2,3,7,937,937,4,1,0,4,2,4,1.0,1.887,3.223,0.388,0.321
3,2,3,7,938,938,4,1,0,4,2,6,1.0,2.117,1.795,0.227,0.331
3,2,3,7,939,939,1,0,0,1,1,6,1.0,1.892,0.851,1.131,0.498
3,2,3,7,940,940,2,0,0,2,4,6,1.0,2.0,0.952,0.311,0.384
3,2,3,7,941,941,2,0,0,3,3,6,0.0,1.854,3.394,0.212,0.32
3,2,3,7,942,942,1,1,0,1,1,5,1.0,2.152,1.599,0.333,0.345
3,2,3,7,943,943,1,1,0,1,1,5,1.0,1.801,0.391,0.315,0.308
3,2,3,7,944,944,1,0,0,1,1,6,1.0,2.01,0.015,0.301,0.265
3,2,3,7,945,945,1,1,0,2,4,5,0.5,2.114,2.885,0.704,0.289
3,2,3,7,946,946,1,1,0,1,1,4,1.0,1.933,2.458,0.39,0.65
3,2,3,7,947,947,3,0,0,3,3,6,1.0,1.912,1.272,0.195,0.305
