seqID,iSession,iRun,iTrial,stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
1,1,9,326,326,green,yellow,pink,blue,0.262680637193211,0.556587501283455,0.128461032601074,0.295004875990143,2,0,0,3,1,3,0,1.309,1.29,0.383,0.94
1,1,9,327,327,green,yellow,pink,blue,0.388262170628967,0.332394682634059,0.816306357076191,0.271141182172784,1,0,0,2,3,4,0.5,1.139,1.915,0.543,0.822
1,1,9,328,328,green,yellow,pink,blue,0.959477503843727,0.305881028285873,0.915139679702316,0.631732173073349,4,0,0,1,2,1,0,1.21,4.564,0.222,0.557
1,1,9,329,329,green,yellow,pink,blue,0.461983240883901,0.283533767519671,0.497441726983881,0.0947004106326546,1,1,0,4,4,2,0,1,0.111,0.701,0.565
1,1,9,330,330,green,yellow,pink,blue,0.843409800947542,0.391822346054252,0.045824984836967,0.561346093061437,3,0,0,3,1,1,1,1.488,0.51,2.252,0.451
1,1,9,331,331,green,yellow,pink,blue,0.396180815944531,0.231909356539086,0.805865628489068,0.843329222751681,1,0,0,1,2,3,1,1.076,3.114,0.459,1.462
1,1,10,332,332,green,yellow,pink,blue,0.151164920293361,0.312979652323203,0.18825577033508,0.643604654225129,1,0,0,2,3,2,0.5,1.046,1.955,1.12,0.764
1,1,10,333,333,green,yellow,pink,blue,0.44918608236269,0.299059985556368,0.270088518046145,0.812072442695618,1,0,0,3,1,1,0,1.18,5.098,0.768,3.142
1,1,10,334,334,green,yellow,pink,blue,0.0865730509667333,0.981293886124578,0.775606053881072,0.994350486014612,2,0,0,2,3,4,1,1.092,0.177,0.946,0.382
1,1,10,335,335,green,yellow,pink,blue,0.457323527417595,0.842106283031596,0.0773940871236628,0.112862179447046,2,1,0,3,1,3,0,1.239,0.774,1.144,4.389
1,1,10,336,336,green,yellow,pink,blue,0.132975214796737,0.275987464171404,0.841017412993898,0.497968212035133,1,0,0,2,3,2,0.5,1.163,0.052,0.596,0.654
1,1,10,337,337,green,yellow,pink,blue,0.703117363348048,0.260373815926014,0.993186565156249,0.156923550457152,4,0,0,4,4,3,1,1.472,0.703,1.279,0.434
1,1,10,338,338,green,yellow,pink,blue,0.0353729567831475,0.872732864655291,0.437051977279985,0.734216646962871,2,0,0,2,3,4,1,1.456,0.406,0.477,0.365
1,1,10,339,339,green,yellow,pink,blue,0.454316010448549,0.719066800157801,0.105691666997783,0.402308319846503,2,1,0,3,1,4,0,1.019,0.388,0.353,2.715
1,1,10,340,340,green,yellow,pink,blue,0.50141496152211,0.885697892488878,0.288516529065013,0.690937939472859,3,1,0,3,1,2,1,1.364,8.793,0.764,0.438
1,1,10,341,341,green,yellow,pink,blue,0.0122179788325465,0.952762461921322,0.549440837084768,0.741580504713814,2,1,0,2,3,4,1,1.128,0.287,0.387,0.421
1,1,10,342,342,green,yellow,pink,blue,0.93897728874778,0.466353177237303,0.440262532059808,0.723759163332828,3,1,0,3,1,1,1,1.205,1.01,0.433,0.436
1,1,10,343,343,green,yellow,pink,blue,0.163609522505278,0.573794118242152,0.95167968718712,0.286512497617224,2,0,0,2,3,4,1,1.268,0.858,0.506,0.391
1,1,10,344,344,green,yellow,pink,blue,0.484052021333339,0.0671510175780554,0.391244182225982,0.41884223619409,1,1,0,1,2,2,1,1.468,1.443,0.591,0.366
1,1,10,345,345,green,yellow,pink,blue,0.824083970432352,0.633982793773495,0.597856934543193,0.99500087424268,4,0,0,3,1,1,0.5,1.203,5.005,1.206,0.821
1,1,10,346,346,green,yellow,pink,blue,0.712753296418805,0.415347105190184,0.184019385887713,0.316808836272288,3,0,0,3,1,2,1,1.488,2.023,1.363,0.5
1,1,10,347,347,green,yellow,pink,blue,0.59914436799969,0.103739892578999,0.663328124211145,0.168185581895801,4,0,0,4,4,4,1,1.144,1.558,0.66,0.418
1,1,10,348,348,green,yellow,pink,blue,0.540414429079839,0.164860945094998,0.802698615221502,0.718572916065714,4,1,0,1,2,2,0,1.346,1.99,0.651,0.686
1,1,10,349,349,green,yellow,pink,blue,0.435994236519065,0.955247987010609,0.865880929686299,0.378547847741803,2,0,0,4,4,1,0,1.328,6.327,1.302,0.42
1,1,10,350,350,green,yellow,pink,blue,0.333296196005871,0.149462016621436,0.900436980583295,0.607036888156083,1,0,0,1,2,1,1,1.264,4.807,0.554,0.418
1,1,10,351,351,green,yellow,pink,blue,0.174612521828683,0.897180863715824,0.974811245203963,0.955885891186721,2,0,0,2,3,4,1,1.344,0.326,0.515,0.389
1,1,10,352,352,green,yellow,pink,blue,0.157751243604092,0.141219454770764,0.0882357571220198,0.897368818280231,1,0,0,1,2,1,1,1.328,12.502,0.657,2.573
1,1,10,353,353,green,yellow,pink,blue,0.877222658214454,0.705215090913113,0.942499335313209,0.578229935057299,4,0,0,4,4,2,1,1.082,4.54,1.115,0.403
1,1,10,354,354,green,yellow,pink,blue,0.75096958096614,0.652074855484345,0.0356510421226842,0.915979659340909,3,0,0,3,1,5,1,1.057,0.989,0.313,0.623
1,1,10,355,355,green,yellow,pink,blue,0.00258016416148188,0.91997291570418,0.617721502296432,0.0128007180580084,2,0,0,4,4,1,0,1.496,1.886,0.368,0.516
1,1,10,356,356,green,yellow,pink,blue,0.848675320754558,0.225763905088178,0.796088977442331,0.0287896816850515,4,0,0,4,4,4,1,1.078,0.504,0.587,0.404
1,1,10,357,357,green,yellow,pink,blue,0.206207870551497,0.313411492768029,0.640203656023585,0.767495544602884,1,0,0,2,3,2,0.5,1.009,6.038,0.334,0.485
1,1,10,358,358,green,yellow,pink,blue,0.83547543896457,0.821340997535325,0.460323864538771,0.406764463839425,3,1,0,3,1,2,1,1.275,3.683,0.327,0.378
1,1,10,359,359,green,yellow,pink,blue,0.46852743433184,0.0952973637993345,0.776179414010664,0.247859726646371,1,1,0,4,4,1,0,1.437,3.634,0.934,0.588
1,1,10,360,360,green,yellow,pink,blue,0.641167026451255,0.829438859788163,0.604220272479634,0.785516401163467,4,0,0,3,1,2,0.5,1.33,1.718,0.269,0.523
