condition,seqID,iSession,iRun,iTrial,stiID,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
3,2,2,10,632,632,2,0,0,2,1,6,1.0,1.958,1.129,0.152,0.213
3,2,2,10,633,633,1,0,0,2,1,1,0.5,1.867,2.677,4.385,0.722
3,2,2,10,634,634,1,0,0,1,4,6,1.0,1.987,0.779,0.172,0.269
3,2,2,10,635,635,4,1,0,2,1,2,0.0,1.878,8.313,0.294,0.331
3,2,2,10,636,636,1,1,0,1,4,5,1.0,1.818,3.885,0.32,0.276
3,2,2,10,637,637,2,0,0,2,1,5,1.0,2.132,1.683,0.271,0.276
3,2,2,10,638,638,3,0,0,3,3,6,1.0,2.171,2.284,0.222,0.118
3,2,2,10,639,639,2,1,0,2,1,6,1.0,2.159,2.103,0.15,0.101
3,2,2,10,640,640,1,0,0,1,4,6,1.0,1.956,6.051,1.231,0.381
3,2,2,10,641,641,2,0,0,2,1,5,1.0,1.973,6.666,0.261,0.284
3,2,2,10,642,642,2,0,0,2,1,6,1.0,2.148,7.057,0.244,0.149
3,2,2,10,643,643,2,1,0,2,1,6,1.0,2.178,0.244,0.162,0.15
3,2,2,10,644,644,2,0,0,2,1,6,1.0,2.2,1.367,0.146,0.047
3,2,2,10,645,645,3,0,0,3,3,5,1.0,2.168,1.44,0.3,0.268
3,2,2,10,646,646,1,1,0,4,2,2,0.0,2.173,3.402,0.08,0.27
3,2,2,10,647,647,4,1,0,2,1,2,0.0,2.089,2.814,0.425,0.556
3,2,2,10,648,648,1,1,0,2,1,3,0.5,2.094,4.609,0.269,0.388
3,2,2,10,649,649,4,1,0,2,1,2,0.0,2.063,4.576,0.313,0.394
3,2,2,10,650,650,4,1,0,4,2,6,1.0,1.85,3.821,0.121,0.152
3,2,2,10,651,651,2,0,0,2,1,6,1.0,1.922,1.389,0.094,0.129
3,2,2,10,652,652,2,0,0,2,1,6,1.0,2.084,3.451,0.156,0.149
3,2,2,10,653,653,4,0,0,4,2,6,1.0,1.871,1.832,0.148,0.042
3,2,2,10,654,654,4,0,0,4,2,6,1.0,2.031,0.068,0.158,0.069
3,2,2,10,655,655,4,0,0,4,2,6,1.0,2.001,0.23,0.034,0.56
3,2,2,10,656,656,4,0,0,4,2,6,1.0,1.978,0.877,0.253,0.236
3,2,2,10,657,657,2,1,0,2,1,4,1.0,2.056,2.238,0.787,0.349
3,2,2,10,658,658,1,0,0,1,4,6,1.0,1.881,0.781,0.107,0.153
3,2,2,10,659,659,3,0,0,3,3,6,1.0,2.053,3.002,0.251,0.205
3,2,2,10,660,660,2,0,0,2,1,6,1.0,1.985,0.343,0.138,0.141
3,2,2,10,661,661,3,0,0,3,3,6,1.0,1.978,1.981,0.167,0.1
3,2,2,10,662,662,3,0,0,3,3,6,1.0,2.074,3.445,0.179,0.185
3,2,2,10,663,663,1,0,0,1,4,6,1.0,2.079,0.8,0.332,0.315
3,2,2,10,664,664,4,1,0,4,2,6,1.0,2.157,0.842,0.097,0.132
3,2,2,10,665,665,2,0,0,2,1,6,1.0,1.827,1.34,0.131,0.14
3,2,2,10,666,666,3,0,0,3,3,3,1.0,1.984,2.815,0.137,0.285
3,2,2,10,667,667,3,1,0,3,3,2,1.0,2.055,2.6,0.104,0.39
3,2,2,11,668,668,1,1,0,1,4,6,1.0,2.2,2.694,0.653,0.377
3,2,2,11,669,669,1,0,0,1,4,2,1.0,2.145,8.077,0.078,0.339
3,2,2,11,670,670,4,1,0,4,2,5,1.0,2.004,3.57,0.434,0.322
3,2,2,11,671,671,3,0,0,3,3,6,1.0,2.016,1.239,0.229,0.578
3,2,2,11,672,672,4,1,0,2,1,6,0.0,2.133,1.05,0.269,0.37
3,2,2,11,673,673,1,0,0,1,4,6,1.0,1.836,2.627,0.432,0.33
3,2,2,11,674,674,4,0,0,4,2,6,1.0,2.171,1.245,1.566,0.369
3,2,2,11,675,675,1,0,0,1,4,5,1.0,2.122,3.469,0.843,0.432
3,2,2,11,676,676,1,0,0,1,4,6,1.0,1.811,1.788,0.387,0.333
3,2,2,11,677,677,3,1,0,3,3,6,1.0,2.158,2.345,0.253,0.305
3,2,2,11,678,678,2,0,0,2,1,6,1.0,1.894,1.537,0.599,1.288
3,2,2,11,679,679,2,0,0,2,1,6,1.0,2.055,1.232,0.578,0.553
3,2,2,11,680,680,4,0,0,4,2,6,1.0,1.84,1.439,0.948,0.697
3,2,2,11,681,681,3,1,0,3,3,4,1.0,2.01,4.573,1.777,0.424
3,2,2,11,682,682,4,0,0,4,2,6,1.0,1.876,0.123,0.393,0.361
3,2,2,11,683,683,2,0,0,2,1,5,1.0,1.942,5.897,0.605,0.32
3,2,2,11,684,684,4,1,0,4,2,6,1.0,2.105,2.934,0.527,0.309
3,2,2,11,685,685,1,1,0,1,4,5,1.0,1.881,2.685,0.52,0.313
3,2,2,11,686,686,2,0,0,2,1,6,1.0,1.895,3.344,0.141,0.333
3,2,2,11,687,687,1,1,0,2,1,5,0.5,1.893,0.481,0.738,1.081
3,2,2,11,688,688,2,0,0,2,1,6,1.0,2.177,3.934,0.241,0.282
3,2,2,11,689,689,2,0,0,2,1,5,1.0,1.976,2.112,0.204,0.324
3,2,2,11,690,690,4,0,0,3,3,2,0.5,1.803,1.907,0.162,0.458
3,2,2,11,691,691,1,0,0,1,4,5,1.0,1.896,1.286,1.652,0.385
3,2,2,11,692,692,3,1,0,2,1,1,0.0,1.816,4.743,1.577,0.619
3,2,2,11,693,693,3,0,0,3,3,6,1.0,1.976,0.902,0.519,0.315
3,2,2,11,694,694,3,0,0,3,3,5,1.0,1.931,1.364,0.38,0.329
3,2,2,11,695,695,1,1,0,2,1,2,0.5,1.928,1.535,0.258,0.418
3,2,2,11,696,696,4,0,0,4,2,6,1.0,2.106,1.012,0.303,0.315
3,2,2,11,697,697,1,1,0,2,1,3,0.5,2.105,4.021,0.787,0.381
3,2,2,11,698,698,2,0,0,2,1,6,1.0,2.079,2.264,0.169,0.248
3,2,2,11,699,699,2,0,0,2,1,6,1.0,1.954,0.493,0.296,1.618
3,2,2,11,700,700,1,0,0,1,4,4,1.0,2.189,2.25,1.294,0.402
3,2,2,11,701,701,3,0,0,3,3,6,1.0,2.056,3.439,0.293,0.128
3,2,2,11,702,702,3,1,0,1,4,3,0.0,2.118,4.586,0.515,0.557
3,2,2,11,703,703,3,0,0,3,3,6,1.0,1.922,3.493,0.212,0.321
3,2,2,11,704,704,3,0,0,3,3,6,1.0,1.961,0.846,0.276,0.252
3,2,2,11,705,705,4,0,0,4,2,6,1.0,1.973,1.049,0.268,0.382
3,2,2,11,706,706,4,0,0,4,2,6,1.0,2.152,0.711,0.177,0.279
3,2,2,11,707,707,3,0,0,3,3,6,1.0,1.896,0.351,0.304,0.23
3,2,2,11,708,708,2,1,0,2,1,6,1.0,2.165,0.338,0.27,0.266
3,2,2,12,709,709,1,0,0,2,1,2,0.5,2.029,8.816,0.773,0.436
3,2,2,12,710,710,2,0,0,2,1,6,1.0,2.023,0.785,0.262,0.293
3,2,2,12,711,711,4,0,0,4,2,6,1.0,1.894,0.837,0.303,0.289
3,2,2,12,712,712,3,1,0,3,3,3,1.0,1.991,0.338,1.345,0.41
3,2,2,12,713,713,1,0,0,1,4,3,1.0,2.13,1.797,0.464,0.38
3,2,2,12,714,714,2,0,0,2,1,6,1.0,2.055,2.205,0.176,0.259
3,2,2,12,715,715,1,0,0,1,4,3,1.0,2.083,2.179,0.282,0.301
3,2,2,12,716,716,1,0,0,1,4,5,1.0,2.014,1.761,0.651,0.261
3,2,2,12,717,717,2,0,0,2,1,6,1.0,2.134,3.11,0.343,0.311
3,2,2,12,718,718,3,0,0,3,3,6,1.0,2.032,1.526,0.89,0.22
3,2,2,12,719,719,1,1,0,2,1,3,0.5,1.981,4.138,0.476,0.332
3,2,2,12,720,720,2,0,0,2,1,6,1.0,2.152,0.061,0.453,0.345
3,2,2,12,721,721,4,0,0,4,2,6,1.0,2.147,1.811,0.423,0.327
3,2,2,12,722,722,3,1,0,3,3,6,1.0,2.169,3.74,0.561,0.331
3,2,2,12,723,723,1,0,0,1,4,6,1.0,1.865,0.47,0.132,0.229
3,2,2,12,724,724,2,0,0,2,1,6,1.0,1.98,1.13,0.282,0.288
3,2,2,12,725,725,4,0,0,4,2,6,1.0,1.906,0.949,0.281,0.205
3,2,2,12,726,726,2,0,0,2,1,6,1.0,2.067,0.499,0.21,0.252
3,2,2,12,727,727,1,0,0,1,4,6,1.0,2.056,1.88,0.425,0.157
3,2,2,12,728,728,2,1,0,2,1,3,1.0,1.991,2.192,0.423,0.329
3,2,2,12,729,729,1,1,0,2,1,5,0.5,2.191,1.368,0.182,0.25
3,2,2,12,730,730,3,1,0,3,3,3,1.0,2.151,3.601,0.899,0.443
3,2,2,12,731,731,1,0,0,2,1,4,0.5,2.09,13.268,2.341,2.452
3,2,2,12,732,732,2,0,0,2,1,6,1.0,2.07,1.249,0.148,0.3
3,2,2,12,733,733,2,0,0,2,1,6,1.0,1.993,2.662,0.235,0.252
3,2,2,12,734,734,4,0,0,4,2,2,1.0,2.028,2.506,0.331,0.395
3,2,2,12,735,735,3,0,0,3,3,3,1.0,2.185,7.766,0.301,0.276
3,2,2,12,736,736,4,1,0,4,2,2,1.0,2.149,9.578,0.076,0.458
3,2,2,12,737,737,1,0,0,1,4,6,1.0,1.87,0.789,0.152,0.211
3,2,2,12,738,738,3,1,0,3,3,4,1.0,1.868,1.971,1.374,0.331
3,2,2,12,739,739,2,0,0,2,1,6,1.0,2.15,0.456,0.302,0.226
3,2,2,12,740,740,1,0,0,1,4,6,1.0,1.892,1.194,0.902,0.3
3,2,2,12,741,741,3,0,0,3,3,6,1.0,1.914,0.618,0.18,0.179
3,2,2,12,742,742,2,0,0,2,1,6,1.0,1.861,0.786,0.151,0.124
3,2,2,12,743,743,1,0,0,2,1,3,0.5,1.914,2.901,0.146,0.332
3,2,2,12,744,744,2,0,0,2,1,6,1.0,1.95,1.064,0.279,0.364
3,2,2,12,745,745,3,0,0,3,3,2,1.0,1.917,6.793,0.133,0.342
3,2,2,12,746,746,3,0,0,3,3,6,1.0,2.184,2.886,0.147,0.325
3,2,2,12,747,747,3,0,0,3,3,6,1.0,2.138,3.109,0.108,0.332
3,2,2,12,748,748,4,0,0,4,2,6,1.0,2.125,2.041,0.833,0.25
